,JA_diff_l_prox_-0.005848930441190835,JV_l_prox_-1.3990364730522042,JA_diff_r_prox_-0.0033407428857719686,JV_r_prox_-0.7799125616230795,JA_diff_l_distal_0.0016347034110883803,JV_l_distal_0.3753280409413224,JA_diff_r_distal_-0.001707900035817756,JV_r_distal_-0.39268339834933136,EUC_dist_l_prox_0.0,EUC_dist_l_distal_0.0004161277511520795,EUC_dist_r_prox_0.0,EUC_dist_r_distal_0.00034295542417477884,EUC_dist_cube_controller_0.0006163288761466879,EUC_dist_cube_human_0.0009638554216867472
59,,-1.0130761806973148,,1.0130773772767077,,-1.018735732089605,,1.0187506418989196,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.02287971731375027,-5.491132155300077,0.02287968054555578,5.491123330933392,0.00042490648277515586,0.1019775558660422,-0.00042491269178890345,-0.1019790460293434,0.0,0.000303919872546343,0.0,0.0003039258481763996,6.005261397463897e-06,0.0
61,-0.019535433567848925,-4.68850405628373,0.0195658739547121,4.6958097491309045,0.019789349277164803,4.749443826519566,-0.019172243377312603,-4.601338410555013,0.0,0.0016473022595629556,0.0,0.001647300592881931,0.0003789668361846425,0.0
62,-0.018478127676705647,-4.434750642409365,0.018542082950944505,4.450099908226674,0.029736041388893963,7.136649933334551,-0.028661209044281155,-6.878690170627483,0.0,0.0014065296414427148,0.0,0.0014087198601575425,0.0004960626209704694,0.0
63,0.002307817457693595,0.5538761898464655,-0.0022881511174104308,-0.5491562681785016,-0.002973604138889363,-0.7136649933334551,0.002855760778723515,0.6853825868936365,0.0,0.001330405958323881,0.0,0.001335012150887428,0.0004124253530204325,0.0010126582278481
64,0.00012666965560170773,0.0304007173444018,-0.0005010970348147126,-0.1202632883555283,0.0002973604138885033,0.0713664993332406,-0.0002849399466470226,-0.0683855871952908,0.0,0.0001661644974674542,0.0,0.00016474704205568437,0.00033283754335656254,0.0010126582278481
65,-0.0001656308994233413,-0.0397514158615919,-0.0005956128530802962,-0.1429470847392689,6.671303215988189e-05,0.0160111277183773,-6.783525759523901e-05,-0.0162804618228672,0.0,9.117379925240532e-06,0.0,3.608097643543509e-05,0.00024279075115808476,0.0010126582278480998
66,-0.0002454656014420076,-0.05891174434608,-0.0008966224811391976,-0.2151893954734101,1.1874402366718328e-05,0.0028498565680157,6.783525759557207e-06,0.0016280461822857,0.0,1.1921620442034536e-05,0.0,4.28795717161553e-05,0.00016389771163160828,0.0010126582278481002
67,-0.0003911573473541763,-0.0938777633649967,-0.0011220057183314314,-0.2692813723995542,6.428782017231516e-05,0.015429076841345,-6.783525760001297e-07,-0.0001628046182293,0.0,1.76747276629361e-05,0.0,6.4560715082431e-05,9.634860845899164e-05,0.0010126582278481002
68,-0.0005521492303464104,-0.132515815283133,-0.001331626676344011,-0.3195904023225573,7.246206841760028e-05,0.0173908964202231,6.783525763331966e-08,1.6280461824003112e-05,0.0,2.8162327379668407e-05,0.0,8.07819714001508e-05,8.228981795987136e-05,0.0010126582278480994
69,-0.0007296375643149888,-0.1751130154356009,-0.0015235322506123028,-0.3656477401469554,2.8246286688293765e-05,0.0067791088051987,-6.783525741127505e-09,-1.6280461831996718e-06,0.0,3.975561178483128e-05,0.0,9.588097545557624e-05,0.00011097805358467159,0.0010126582278481002
70,-0.0009106188047192099,-0.2185485131326145,-0.001700107332830103,-0.4080257598792167,1.8552656481318763e-05,0.0044526375555262,6.78352596317211e-10,1.6280461778706012e-07,0.0,5.2531104050549456e-05,0.0,0.0001096903261205494,0.00015038102338373413,0.0010126582278481107
71,-0.0010951762455199132,-0.2628422989247767,-0.0018665952275603859,-0.4479828546144899,1.4648102599545965e-05,0.0035155446238926,-6.783529293841184e-11,-1.6280462311613064e-08,0.0,6.557144913649992e-05,0.0,0.00012241077476325124,0.00019440493594477756,0.0010126582278480994
72,-0.0012821533963012222,-0.3077168151122935,-0.002021541302364094,-0.4851699125673772,1.2123665157459662e-05,0.002909679637788,6.783573702762169e-12,1.6280470305218842e-09,0.0,7.88520228831346e-05,0.0,0.00013438957711694536,0.00024040399444568282,0.0010126582278481011
73,-0.0014714494263338151,-0.3531478623201101,-0.0021643175616831156,-0.5194362148039451,1.0393277560805103e-05,0.0024943866145922,-6.783462680459706e-13,-1.6280576886629206e-10,0.0,9.231293322885752e-05,0.0,0.00014555675794349597,0.0002873523879766536,0.0010126582278480994
74,-0.0016631197125982489,-0.3991487310235741,-0.0022944326230965872,-0.5506638295431784,9.149962907128995e-06,0.0021959910976981,6.783462680459706e-14,1.6280310426327032e-11,0.0,0.00010594616888473629,0.0,0.00015583194320841425,0.0003348338030523083,0.0010126582278481011
75,-0.0018572114124212336,-0.4457307389810934,-0.002411304867426245,-0.5787131681823068,9.791245303758522e-06,0.0023498988728921,-6.772360450213455e-15,-1.6280310433103298e-12,0.0,0.00011974601992897338,0.0,0.00016519268421119298,0.0003623317273077648,0.0010126582278480976
76,-0.0020536421297547847,-0.4928741111411421,-0.0025142521104822846,-0.6034205065157484,1.798844796185861e-05,0.0043172275108365,6.661338147750939e-16,1.6253665080512294e-13,0.0,0.00013371674648452708,0.0,0.00017361441706319073,7.093059783662217e-05,0.0010126582278481011
77,-0.0022515959754728643,-0.5403830341134944,-0.002605876337926527,-0.6254103211023718,5.48721055202428e-05,0.0131693053248604,-1.1102230246251565e-16,-1.5987211554602254e-14,0.0,0.00014786083469980738,0.0,0.00018102719848664447,0.00020960113342195522,0.0010126582278481098
78,-0.0024428774661201524,-0.5862905918688247,-0.0027150920767171627,-0.6516220984121084,3.25295770577938e-05,0.0078070984938816,0.0,2.664535259100376e-15,0.0,0.00016211456457823002,0.0,0.00018762326046934034,0.00022250810821958686,0.0010126582278481011
79,-0.0025982643349969914,-0.6235834403992861,-0.002875723229809446,-0.690173575154267,4.708283946486258e-05,0.0112998814715716,0.0,-6.776263578034403e-21,0.0,0.00017588807029226712,0.0,0.00019549029884744377,0.0002546447638532197,0.0010126582278480976
80,-0.0027517634398996904,-0.6604232255759297,-0.003037292432731209,-0.7289501838554823,4.335641574437776e-05,0.0104055397786574,0.0,0.0,0.0,0.00018707655714143566,0.0,0.00020705114911947467,0.00028566872477457395,0.0010126582278481011
81,-0.002905057359858687,-0.6972137663660851,-0.0031944411357404112,-0.7666658725776854,4.477488328946677e-05,0.0107459719894722,0.0,0.0,0.0,0.0001981278734791384,0.0,0.0002186798501679971,0.0003165751361526179,0.0010126582278481011
82,-0.0030590130026040274,-0.7341631206249601,-0.0033483182377949117,-0.8035963770707683,4.524950197604127e-05,0.0108598804742615,0.0,0.0,0.0,0.00020916094994109707,0.0,0.00023000470196950595,0.0003468059820995617,0.0010126582278481011
83,-0.0032132787791419037,-0.7711869069940698,-0.0034977201800060476,-0.8394528432014541,4.637962554032704e-05,0.0111311101296665,0.0,0.0,0.0,0.00022024667464965302,0.0,0.00024107643032564177,0.00037684143060921625,0.0010126582278481011
84,-0.0033688891869774196,-0.8085334048745858,-0.0036417145858421707,-0.8740115006021076,3.211673470393528e-05,0.0077080163289558,0.0,0.0,0.0,0.00023136024913655522,0.0,0.0002518334690209959,0.000406414231458104,0.0010126582278480976
85,-0.003524620074738305,-0.8459088179372013,-0.0037793273524004967,-0.907038564576106,1.2011380415510864e-05,0.0028827312997207,0.0,0.0,0.0,0.0002425594479777859,0.0,0.00026220809505811204,0.0004327521000805877,0.0010126582278481115
86,-0.003679427413031622,-0.8830625791275942,-0.003910581381719069,-0.938539531612574,1.1557639666648356e-05,0.0027738335200022,0.0,0.0,0.0,0.0002537722897259413,0.0,0.00027211111355552133,0.00046816200456344055,0.0010126582278480976
87,-0.0038324774046137877,-0.9197945771073056,-0.0040506108923810125,-0.972146614171451,5.859516548334387e-05,0.0140628397159907,0.0,0.0,0.0,0.0002649164629400494,0.0,0.00028156048061371336,0.0005016078738053965,0.0010126582278480976
88,-0.0039870941198844045,-0.9569025887722596,-0.004197439000776182,-1.0073853601862943,2.1525999889471237e-05,0.0051662399734685,0.0,0.0,0.0,0.0002759430268206038,0.0,0.0002916459816024989,0.0005253739401123678,0.0010126582278481011
89,-0.004133915445308056,-0.9921397068739416,-0.004304919041116517,-1.0331805698679692,2.237170076868633e-05,0.0053692081844975,0.0,0.0,0.0,0.0002870661985206282,0.0,0.0003022120223176208,0.000548858514462667,0.0010126582278481011
90,-0.004284471525780709,-1.02827316618736,-0.004409631356173782,-1.0583115254816973,2.0420480985161582e-05,0.0049009154364498,0.0,0.0,0.0,0.0002976394242085264,0.0,0.00030995608499373716,0.0005736601704732831,0.0010126582278481011
91,-0.0044372353409014575,-1.064936481816343,-0.004509518345443331,-1.0822844029063994,1.944328888248137e-05,0.0046663893317945,0.0,0.0,0.0,0.0003084875936340613,0.0,0.0003174882956080115,0.0005981565757428981,0.001012658227848108
92,-0.0045909437984861245,-1.1018265116366714,-0.004603402202070117,-1.104816528496823,1.9102115511704376e-05,0.0045845077228171,0.0,0.0,0.0,0.0003194794183868606,0.0,0.000324688837130162,0.0006226653748827722,0.0010126582278481011
93,-0.004745501003681096,-1.1389202408834591,-0.004691469348607313,-1.1259526436657472,1.8967680717740798e-05,0.0045522433722535,0.0,0.0,0.0,0.000330545988604593,0.0,0.0003314436414603712,0.0006474751674475242,0.0010126582278481011
94,-0.004900780408912064,-1.176187298138893,-0.004773725695615627,-1.1456941669477454,1.8902147945532022e-05,0.0045365155069212,0.0,0.0,0.0,0.000341678911062933,0.0,0.0003377821898494915,0.0006724766515001419,0.0010126582278481011
95,-0.005056587275528879,-1.2135809461269205,-0.004850000413586186,-1.1640000992606825,1.8886754983404863e-05,0.00453282119601,0.0,0.0,0.0,0.000352855284855655,0.0,0.0003437106408350844,0.000697583908666201,0.0010126582278481011
96,-0.005212778322839007,-1.251066797481362,-0.004920174073080874,-1.180841777539415,1.6962243349238904e-05,0.0040709384038072,0.0,0.0,0.0,0.0003640734484135561,0.0,0.00034920042209899755,0.0006682119870595693,0.001012658227848108
97,-0.005368358837339604,-1.28840612096152,-0.004984122120244461,-1.196189308858681,3.1351782638799897e-05,0.0075244278333244,0.0,0.0,0.0,0.0003753180912474513,0.0,0.00035425134221162507,0.0006106184759335932,0.0010126582278480872
98,-0.005499335950299666,-1.3198406280719202,-0.005019142324760639,-1.2045941579425403,6.513110840566938e-05,0.0156314660173633,0.0,0.0,0.0,0.0003865208313630586,0.0,0.00035885593818955674,0.000649076459285063,0.0010126582278481011
99,-0.005627236051882312,-1.3505366524517388,-0.005059530319651229,-1.2142872767162964,0.00021553522698924965,0.0517284544774216,-0.00014581310779715473,-0.0349951458713301,0.0,0.00039595384620746244,0.0,0.00036137752882455854,0.0006675358617526127,0.0010126582278481011
100,-0.005744272873928424,-1.3786254897428207,-0.005134139516965286,-1.2321934840716589,0.0008755887701479281,0.2101413048354976,-0.0006128537137698453,-0.1470848913047666,0.0,0.0004051591132172112,0.0,0.0003642903874504895,0.0006747969814548158,0.001012658227848108
101,-0.005890291611667098,-1.4136699868001086,-0.005177391611090321,-1.2425739866616787,0.0008013491328650035,0.1923237918875942,-0.0006362837551974199,-0.1527081012473899,0.0,0.0004135884877552054,0.0,0.0003696573804767988,0.0007055916819114705,0.0010126582278481011
102,-0.005998049711919806,-1.439531930860748,-0.005210411297326245,-1.2504987113583044,0.0007203865483994543,0.1728927716158713,-0.0006237671491126084,-0.1497041157870193,0.0,0.0004240993882395631,0.0,0.00037276941664690665,0.000739674718230282,0.0010126582278481011
103,-0.006104286638943801,-1.4650287933465065,-0.0052398545592505785,-1.2575650942201442,0.0007641261896849105,0.1833902855243675,-0.0007224490970328956,-0.1733877832878921,0.0,0.00043185881294253834,0.0,0.0003751467323852806,0.0007515529776550651,0.0010126582278481011
104,-0.006199742957855803,-1.4879383098853922,-0.005263121704945695,-1.2631492091869536,0.0008284716720585728,0.1988332012940699,-0.0007918760297765948,-0.1900502471463754,0.0,0.0004395074825937521,0.0,0.0003772731698583447,0.0007593338275290512,0.0010126582278481011
105,-0.006292848879011659,-1.510283730962811,-0.005284216399880859,-1.2682119359714183,0.0008936455933948872,0.2144749424147793,-0.0008621181843369019,-0.2069083642408483,0.0,0.00044638072191859046,0.0,0.0003789429198169934,0.0007664949761538875,0.001012658227848108
106,-0.006393853302509522,-1.5345247926022705,-0.0053134097385222345,-1.2752183372453454,0.0008078142980110226,0.1938754315226573,-0.0010937865213024311,-0.2625087651125851,0.0,0.0004530829132216579,0.0,0.00038046327137841756,0.0007806644548633503,0.0010126582278480872
107,-0.0064742000353411044,-1.5538080084818842,-0.005320362155621705,-1.2768869173492023,0.0010531674483399422,0.2527601876015953,-0.0009733705355552402,-0.2336089285332451,0.0,0.0004603558888537836,0.0,0.0003825670243923234,0.00077689739906691,0.001012658227848115
108,-0.0065633800692253,-1.5752112166140575,-0.005329796319764046,-1.2791511167433738,0.0010974697786666487,0.2633927468800062,-0.0010737874254400648,-0.2577089821056282,0.0,0.00046614433423413856,0.0,0.0003830604992634899,0.0007863408687884117,0.0010126582278481011
109,-0.00665555741319368,-1.597333779166491,-0.005343064394335628,-1.2823354546405443,0.0011688406534994256,0.2805217568398624,-0.0011508019839333583,-0.2761924761439991,0.0,0.00047256301932664365,0.0,0.00038374923492174906,0.0007932857473906076,0.0010126582278480942
110,-0.006744361973266333,-1.618646873583913,-0.005353613228118892,-1.2848671747485385,0.0012393718824845745,0.2974492517962891,-0.0012280536292038624,-0.2947328710089218,0.0,0.00047919770422296927,0.0,0.00038470144164886954,0.0007997080310993118,0.0010126582278481011
111,-0.0068396229210119786,-1.6415095010428722,-0.005371589614463934,-1.2891815074713382,0.0012152318373894744,0.2916556409734863,-0.0014246979684102712,-0.3419275124184665,0.0,0.00048559585033458846,0.0,0.00038545821295134653,0.0008105488904322038,0.0010126582278481011
112,-0.006918310923301307,-1.6603946215923202,-0.005366065016905175,-1.2878556040572464,0.0013936701064445334,0.3344808255466795,-0.0013836276465729602,-0.3320706351775022,0.0,0.0004924507546261535,0.0,0.0003867525438050359,0.0008118020648806516,0.001012658227848108
113,-0.007005512572105577,-1.6813230173053555,-0.005367764423735544,-1.2882634616965414,0.0014590495828641359,0.3501718998874015,-0.0014774531250029144,-0.3545887500007069,0.0,0.0004981177172718124,0.0,0.0003863553444965108,0.000818653269215386,0.0010126582278480942
114,-0.0070916457749558015,-1.701994985989396,-0.005370440901917628,-1.2889058164602354,0.0015336111075646697,0.3680666658155173,-0.001559955272465885,-0.3743892653918059,0.0,0.0005043946476512574,0.0,0.00038648055662299837,0.0008246821829953747,0.001012658227848108
115,-0.007176544653591632,-1.7223707168619964,-0.0053705833385288,-1.288940001246919,0.001608343376930832,0.3860024104633972,-0.0016443267357647562,-0.3946384165835456,0.0,0.0005105962159031291,0.0,0.00038666957186408264,0.0008305974627740863,0.001012658227848108
116,-0.007274718653472179,-1.745932476833318,-0.005385554168305551,-1.292533000393334,0.0015133958765018996,0.3632150103604446,-0.0019049671405546587,-0.4571921137331101,0.0,0.0005167105189134179,0.0,0.00038668527223009383,0.0008491632563424034,0.0010126582278480942
117,-0.007343177821896918,-1.762362677255262,-0.005365587681079198,-1.2877410434590173,0.0017778400722228138,0.4266816173334815,-0.0017848443180457085,-0.4283626363309763,0.0,0.0005237798666581203,0.0,0.0003877552415772522,0.0008400305465829566,0.001012658227848108
118,-0.0074236552194612004,-1.7816772526706746,-0.0053566337583725865,-1.2855921020094114,0.0018334754296243094,0.4400341031098297,-0.001895463702409006,-0.4549112885781504,0.0,0.0005287041108619076,0.0,0.0003863233752419338,0.0008473569166285234,0.0010126582278480942
119,-0.007506980136463504,-1.801675232751251,-0.005350304631268066,-1.2840731115043365,0.0019126943424658815,0.4590466421918071,-0.0019848012254609637,-0.4763522941106367,0.0,0.0005345060338165508,0.0,0.0003856770673320965,0.0008530710764608088,0.0010126582278480942
120,-0.007600088941368377,-1.8240213459284016,-0.005356370891500428,-1.2855290139600946,0.0018338468286192011,0.4401232388686132,-0.0022249164104628516,-0.5339799385110919,0.0,0.0005405003986988272,0.0,0.00038522097232493587,0.0008731416040020669,0.001012658227848108
121,-0.007666585843236318,-1.839980602376716,-0.005326708558803905,-1.2784100541129375,0.002078267196394923,0.4987841271347797,-0.002173240200951887,-0.5215776482284457,0.0,0.0005472030253801467,0.0,0.0003856557855093353,0.0008637237438653135,0.0010126582278480942
122,-0.007742989802260014,-1.858317552542397,-0.0053116197591385195,-1.274788742193237,0.0021462005642274296,0.5150881354145918,-0.0022732240533093195,-0.5455737727942288,0.0,0.0005519921912538155,0.0,0.00038352991115227225,0.0008694707293362632,0.001012658227848122
123,-0.007821989939743867,-1.8772775855385435,-0.005297877299281106,-1.2714905518274584,0.002225472395334438,0.5341133748802528,-0.0023669226480439454,-0.5680614355305464,0.0,0.0005574949255364024,0.0,0.0003824315978377308,0.0008748392786713779,0.0010126582278480942
124,-0.007917671105516999,-1.9002410653240789,-0.00530592600293045,-1.2734222407033011,0.002074480398727041,0.4978752956944817,-0.002651762880398034,-0.6364230912955234,0.0,0.0005631840622355479,0.0,0.00038144882165415286,0.0008999432377857744,0.0010126582278480942
125,-0.007974688408850295,-1.913925218124072,-0.005264656887415176,-1.263517652979632,0.002399176037403139,0.5758022489767525,-0.0025288465071938715,-0.6069231617265273,0.0,0.0005700668750485793,0.0,0.00038202150588975605,0.0008830934053125316,0.0010126582278481011
126,-0.008044520773389019,-1.9306849856133543,-0.005242154553858236,-1.2581170929259855,0.0024563169977505073,0.5895160794601247,-0.0026418633385072443,-0.63404720124173,0.0,0.0005741792632554955,0.0,0.0003790556149951996,0.0008891942055759861,0.0010126582278481011
127,-0.008120318807853688,-1.9488765138848971,-0.005222558839919622,-1.2534141215807202,0.002537471179972939,0.6089930831935172,-0.00273942744954192,-0.6574625878900693,0.0,0.0005792042741733321,0.0,0.00037743805376678244,0.0008942698447962396,0.0010126582278481011
128,-0.008192637941457415,-1.9662331059497744,-0.005197180302413007,-1.247323272579127,0.002618224956386417,0.6283739895327519,-0.002853100915360396,-0.6847442196864906,0.0,0.0005846593924687074,0.0,0.0003760253244359845,0.0008997718596346666,0.0010126582278481011
129,-0.008264792612642902,-1.9835502270342904,-0.005173717402870648,-1.241692176688952,0.0026963403731417035,0.6471216895540031,-0.0029524514362325727,-0.7085883446958179,0.0,0.000589867892149132,0.0,0.0003741936124911329,0.0009046584554513658,0.0010126582278481011
130,-0.008335644146882093,-2.000554595251703,-0.005148226580513948,-1.2355743793233491,0.002774808756113245,0.6659541014671696,-0.0030527283253747317,-0.7326547980899455,0.0,0.0005950667753600016,0.0,0.00037250813373431997,0.0009093944818113032,0.001012658227848115
131,-0.008426474064824607,-2.022353775557892,-0.0051511275451087135,-1.2362706108260786,0.0025802145233158047,0.6192514855957892,-0.003353066118196857,-0.8047358683672523,0.0,0.0006001644324844075,0.0,0.0003706714894701614,0.0009381598108378691,0.0010126582278480872
132,-0.008472658967591584,-2.033438152221992,-0.005093610247078217,-1.2224664592987735,0.0029483957354625723,0.7076149765110296,-0.003226211967620629,-0.7742908722289509,0.0,0.0006067006191805604,0.0,0.0003708787727740831,0.0009160696502731267,0.0010126582278481011
133,-0.008532278842455415,-2.0477469221893028,-0.005060716561683387,-1.2145719748040245,0.0030024373691074357,0.7205849685857767,-0.003341673566214065,-0.8020016558913818,0.0,0.0006100318113655567,0.0,0.00036673848289246167,0.0009213657216069469,0.0010126582278481011
134,-0.0085998779914708,-2.0639707179529885,-0.005031022593357082,-1.2074454224056952,0.003082287831590702,0.7397490795817654,-0.003443870471267152,-0.826528913104108,0.0,0.0006143232946693754,0.0,0.0003643701584828782,0.0009257972110248005,0.0010126582278481011
135,-0.008663365141027807,-2.0792076338466803,-0.004994781358498068,-1.1987475260395477,0.003161026383142085,0.758646331954097,-0.003562455667791564,-0.854989360269978,0.0,0.0006191887215976032,0.0,0.00036224037600028164,0.0009308265648905194,0.0010126582278481011
136,-0.008726616153983097,-2.0943878769559374,-0.004961643368145419,-1.1907944083548971,0.0032366931833467394,0.7768063640032142,-0.0036652093769998784,-0.879650250479959,0.0,0.0006237606419156211,0.0,0.0003596199189085275,0.0009350126668183303,0.0010126582278481011
137,-0.008788335611527892,-2.1092005467667034,-0.004926818892457607,-1.182436534189832,0.003312432822587863,0.7949838774210927,-0.0037673919200120753,-0.9041740608028946,0.0,0.0006283126913918131,0.0,0.00035724194883692543,0.00093899218887369,0.001012658227848115
138,-0.008874789208891787,-2.129949410134017,-0.004928250515552346,-1.1827801237325606,0.003063411740524047,0.7352188177257585,-0.004104509030468995,-0.985082167312565,0.0,0.0006327574109963135,0.0,0.0003547275621977473,0.0009722473128207228,0.0010126582278481011
139,-0.00890596553991621,-2.1374317295798964,-0.004853213358290032,-1.1647712059896196,0.003480999793210371,0.8354399503704905,-0.003946942026076705,-0.9472660862584024,0.0,0.0006389853319963601,0.0,0.0003548354996904265,0.0009436498441376234,0.0010126582278481011
140,-0.008953653974432513,-2.1488769538637955,-0.004810939196346009,-1.1546254071230788,0.003527514236432272,0.8466034167437416,-0.004065254779220706,-0.975661147012965,0.0,0.0006412268620868895,0.0,0.0003494307108047439,0.0009481204754344661,0.0010126582278481011
141,-0.00899763248136548,-2.159431795527724,-0.004784557667584011,-1.148293840220139,0.003784705915355957,0.9083294196854412,-0.004388422883363274,-1.0532214920071843,0.0,0.0006446624907924333,0.0,0.00034638213086391216,0.0009367914927312663,0.0010126582278481011
